iter	Passed	Remaining
1155	50643	387449
1156	50682	387371
1157	50713	387227
1158	50756	387180
1159	50799	387124
1160	50849	387127
1161	50942	387464
1162	50986	387421
1163	51030	387374
1164	51067	387280
1165	51107	387204
1166	51148	387144
1167	51193	387103
1168	51239	387081
1169	51284	387047
1170	51328	387005
1171	51392	387106
1172	51437	387073
1173	51478	387006
1174	51525	386988
1175	51575	386988
1176	51626	387000
1177	51676	387002
1178	51729	387029
1179	51776	387005
1180	51820	386962
1181	51862	386907
1182	51914	386925
1183	52020	387340
1184	52071	387353
1185	52109	387264
1186	52154	387224
1187	52198	387182
1188	52238	387109
1189	52293	387150
1190	52345	387164
1191	52392	387138
1192	52441	387136
1193	52512	387287
1194	52551	387208
1195	52597	387180
1196	52639	387126
1197	52690	387131
1198	52739	387119
1199	52775	387019
1200	52810	386909
1201	52848	386822
1202	52887	386746
1203	52930	386691
1204	52972	386632
1205	53083	387075
1206	53130	387055
1207	53165	386947
1208	53214	386941
1209	53261	386918
1210	53306	386875
1211	53339	386755
1212	53375	386653
1213	53415	386579
1214	53470	386617
1215	53531	386697
1216	53583	386708
1217	53637	386735
1218	53691	386766
1219	53740	386758
1220	53782	386695
1221	53829	386676
1222	53868	386595
1223	53913	386556
1224	53950	386461
1225	53983	386341
1226	54018	386228
1227	54078	386302
1228	54146	386426
1229	54175	386275
1230	54208	386154
1231	54248	386079
1232	54298	386077
1233	54333	385971
1234	54371	385883
1235	54407	385782
1236	54438	385645
1237	54475	385554
1238	54522	385528
1239	54558	385430
1240	54597	385351
1241	54637	385276
1242	54671	385162
1243	54704	385045
1244	54752	385026
1245	54793	384964
1246	54840	384940
1247	54880	384865
1248	54918	384779
1249	54957	384699
1250	55000	384655
1251	55038	384564
1252	55075	384472
1253	55104	384326
1254	55182	384518
1255	55225	384467
1256	55265	384395
1257	55311	384365
1258	55347	384268
1259	55399	384276
1260	55449	384278
1261	55489	384205
1262	55526	384110
1263	55565	384034
1264	55620	384065
1265	55684	384159
1266	55727	384107
1267	55774	384085
1268	55827	384105
1269	55879	384118
1270	55920	384052
1271	55971	384056
1272	56012	383991
1273	56053	383924
1274	56104	383932
1275	56154	383929
1276	56210	383965
1277	56308	384291
1278	56346	384204
1279	56390	384157
1280	56431	384092
1281	56477	384062
1282	56519	384007
1283	56554	383902
1284	56595	383836
1285	56628	383718
1286	56673	383680
1287	56725	383690
1288	56763	383604
1289	56807	383560
1290	56853	383528
1291	56885	383406
1292	56920	383299
1293	56970	383296
1294	57012	383240
1295	57058	383207
1296	57104	383174
1297	57144	383104
1298	57186	383046
1299	57225	382969
1300	57278	382988
1301	57379	383324
1302	57433	383342
1303	57481	383325
1304	57522	383261
1305	57567	383224
1306	57608	383163
1307	57648	383088
1308	57691	383041
1309	57729	382952
1310	57781	382963
1311	57830	382948
1312	57873	382897
1313	57907	382788
1314	57946	382710
1315	57978	382587
1316	58017	382507
1317	58060	382458
1318	58105	382419
1319	58141	382326
1320	58192	382327
1321	58232	382256
1322	58266	382147
1323	58299	382029
1324	58336	381941
1325	58495	382648
1326	58534	382569
1327	58578	382525
1328	58619	382459
1329	58652	382346
1330	58690	382262
1331	58735	382224
1332	58776	382157
1333	58807	382025
1334	58842	381923
1335	58879	381832
1336	58927	381814
1337	58968	381752
1338	59002	381645
1339	59044	381583
1340	59084	381515
1341	59125	381452
1342	59156	381324
1343	59192	381225
1344	59227	381122
1345	59267	381058
1346	59306	380980
1347	59343	380887
1348	59381	380806
1349	59423	380749
1350	59479	380785
1351	59592	381180
1352	59640	381162
1353	59686	381128
1354	59738	381133
1355	59778	381068
1356	59820	381010
1357	59856	380912
1358	59889	380800
1359	59932	380748
1360	59974	380687
1361	60042	380797
1362	60091	380785
1363	60131	380713
1364	60176	380679
1365	60213	380590
1366	60252	380512
1367	60290	380428
1368	60332	380372
1369	60375	380322
1370	60418	380269
1371	60463	380229
1372	60508	380193
1373	60568	380250
1374	60658	380492
1375	60694	380397
1376	60736	380344
1377	60774	380260
1378	60818	380214
1379	60854	380122
1380	60901	380092
1381	60943	380035
1382	60984	379972
1383	61024	379906
1384	61077	379917
1385	61128	379915
1386	61174	379883
1387	61215	379821
1388	61264	379801
1389	61307	379750
1390	61355	379730
1391	61407	379735
1392	61452	379696
1393	61500	379679
1394	61556	379706
1395	61595	379635
1396	61670	379779
1397	61749	379952
1398	61792	379896
1399	61829	379809
1400	61871	379751
1401	61907	379655
1402	61944	379569
1403	61981	379482
1404	62030	379464
1405	62070	379400
1406	62115	379362
1407	62155	379290
1408	62188	379176
1409	62222	379068
1410	62255	378960
1411	62288	378848
1412	62322	378745
1413	62360	378661
1414	62398	378579
1415	62433	378480
1416	62469	378387
1417	62505	378294
1418	62541	378199
1419	62580	378124
1420	62613	378018
1421	62654	377954
1422	62686	377835
1423	62788	378144
1424	62829	378078
1425	62869	378010
1426	62901	377895
1427	62939	377816
1428	62981	377754
1429	63016	377660
1430	63055	377586
1431	63100	377542
1432	63132	377429
1433	63172	377360
1434	63205	377252
1435	63251	377217
1436	63292	377155
1437	63334	377097
1438	63382	377082
1439	63424	377021
1440	63470	376989
1441	63508	376911
1442	63559	376908
1443	63600	376845
1444	63656	376871
1445	63708	376873
1446	63742	376771
1447	63812	376879
1448	63907	377138
1449	63950	377087
1450	63986	376996
1451	64028	376938
1452	64068	376873
1453	64100	376753
1454	64148	376737
1455	64195	376709
1456	64238	376657
1457	64281	376605
1458	64332	376603
1459	64368	376508
1460	64416	376491
1461	64457	376425
1462	64497	376361
1463	64541	376314
1464	64583	376259
1465	64625	376201
1466	64662	376115
1467	64712	376110
1468	64747	376009
1469	64788	375948
1470	64826	375872
1471	64888	375927
1472	64989	376217
1473	65037	376195
1474	65080	376142
1475	65122	376086
1476	65162	376021
1477	65203	375955
1478	65248	375919
1479	65296	375898
1480	65341	375859
1481	65385	375811
1482	65451	375895
1483	65500	375879
1484	65552	375878
1485	65589	375796
1486	65641	375796
1487	65687	375761
1488	65720	375654
1489	65758	375571
1490	65805	375547
1491	65860	375564
1492	65907	375537
1493	65965	375570
1494	66118	376145
1495	66154	376052
1496	66206	376056
1497	66262	376076
1498	66306	376034
1499	66349	375978
1500	66394	375942
1501	66437	375889
1502	66479	375833
1503	66527	375808
1504	66582	375825
1505	66629	375795
1506	66670	375732
1507	66703	375629
1508	66744	375562
1509	66783	375488
1510	66827	375444
1511	66865	375365
1512	66903	375287
1513	66948	375247
1514	66986	375168
1515	67024	375090
1516	67060	374997
1517	67126	375075
1518	67223	375326
1519	67264	375266
1520	67302	375185
1521	67354	375184
1522	67407	375190
1523	67449	375130
1524	67501	375134
1525	67554	375133
1526	67614	375178
1527	67689	375306
1528	67750	375352
1529	67794	375307
1530	67856	375360
1531	67912	375380
1532	67962	375364
1533	68009	375338
1534	68054	375300
1535	68103	375278
1536	68144	375214
1537	68210	375288
1538	68311	375559
1539	68352	375494
1540	68394	375437
1541	68438	375392
1542	68486	375363
1543	68530	375320
1544	68579	375301
1545	68625	375266
1546	68661	375175
1547	68708	375144
1548	68767	375181
1549	68821	375185
1550	68870	375170
1551	68911	375105
1552	68954	375054
1553	69009	375069
1554	69064	375081
1555	69105	375019
1556	69145	374947
1557	69180	374853
1558	69227	374821
1559	69269	374766
1560	69405	375217
1561	69453	375192
1562	69501	375166
1563	69542	375101
1564	69597	375113
1565	69651	375119
1566	69693	375066
1567	69735	375004
1568	69776	374943
1569	69825	374921
1570	69868	374872
1571	69911	374819
1572	69955	374772
1573	69999	374726
1574	70048	374704
1575	70085	374618
1576	70128	374564
1577	70174	374529
1578	70208	374431
1579	70252	374384
1580	70296	374335
1581	70338	374280
1582	70400	374328
1583	70499	374573
1584	70560	374618
1585	70607	374585
1586	70640	374481
1587	70686	374440
1588	70724	374363
1589	70765	374297
1590	70815	374283
1591	70859	374238
1592	70904	374194
1593	70966	374241
1594	71020	374248
1595	71064	374199
1596	71106	374144
1597	71146	374073
1598	71187	374012
1599	71227	373945
1600	71271	373898
1601	71320	373875
1602	71373	373873
1603	71424	373866
1604	71504	374008
1605	71627	374370
1606	71670	374319
1607	71716	374281
1608	71757	374218
1609	71804	374188
1610	71849	374144
1611	71883	374046
1612	71933	374028
1613	71977	373981
1614	72017	373909
1615	72075	373937
1616	72109	373836
1617	72153	373788
1618	72193	373721
1619	72246	373720
1620	72304	373745
1621	72350	373708
1622	72393	373656
1623	72437	373605
1624	72481	373556
1625	72530	373535
1626	72596	373604
1627	72711	373918
1628	72755	373872
1629	72795	373800
1630	72844	373781
1631	72898	373782
1632	72937	373707
1633	72980	373654
1634	73018	373579
1635	73066	373550
1636	73127	373589
1637	73172	373546
1638	73219	373512
1639	73262	373459
1640	73310	373432
1641	73350	373362
1642	73395	373322
1643	73449	373324
1644	73492	373268
1645	73531	373195
1646	73595	373248
1647	73644	373226
1648	73772	373606
1649	73864	373797
1650	73903	373724
1651	73946	373669
1652	73981	373578
1653	74027	373538
1654	74079	373530
1655	74129	373510
1656	74172	373459
1657	74222	373440
1658	74274	373434
1659	74333	373457
1660	74373	373389
1661	74420	373356
1662	74459	373284
1663	74502	373230
1664	74540	373149
1665	74578	373073
